Time in Seconds,Acceleration_Z,OrientSensor_Azimuth,OrientSensor_Pitch,OrientSensor_Roll,FusedOrientation_Azimuth,FusedOrientation_Pitch,FusedOrientation_Roll,AccelOrient_Azimuth,AccelOrient_Pitch,AccelOrient_Roll
00:00.7,6.979265,285.9629,-26.842976,-1.0405391,0,0,0,-72.88593901,-26.85595206,0.545096427
00:00.7,6.979265,285.9629,-26.842976,-1.0405391,0,0,0,-72.88593901,-26.85595206,0.545096427
00:00.7,6.979265,285.9629,-26.842976,-1.0405391,0,0,0,-72.88593901,-26.85595206,0.545096427
00:00.7,6.979265,285.9629,-26.842976,-1.0405391,0,0,0,-72.88593901,-26.85595206,0.545096427
00:00.7,6.979265,285.9629,-26.842976,-1.0405391,0,0,0,-72.88593901,-26.85595206,0.545096427
00:00.7,6.430711,285.12833,-25.944233,-1.881431,0,0,0,-57.03522146,-28.87711091,11.90316277
00:00.7,6.430711,285.12833,-25.944233,-1.881431,0,0,0,-57.03522146,-28.87711091,11.90316277
00:00.7,6.430711,285.12833,-25.944233,-1.881431,0,0,0,-57.03522146,-28.87711091,11.90316277
00:00.7,6.430711,285.12833,-25.944233,-1.881431,0,0,0,-57.03522146,-28.87711091,11.90316277
00:00.7,6.430711,285.12833,-25.944233,-1.881431,0,0,0,-57.03522146,-28.87711091,11.90316277
00:00.7,6.430711,285.12833,-25.944233,-1.881431,0,0,0,-57.03522146,-28.87711091,11.90316277
00:00.7,5.7858453,283.92908,-24.916927,-2.2990248,0,0,0,-45.7500858,-25.81182104,20.73241939
00:00.7,5.7858453,283.92908,-24.916927,-2.2990248,0,0,0,-45.7500858,-25.81182104,20.73241939
00:00.7,5.7858453,283.92908,-24.916927,-2.2990248,0,0,0,-45.7500858,-25.81182104,20.73241939
00:00.7,5.7858453,283.92908,-24.916927,-2.2990248,0,0,0,-45.7500858,-25.81182104,20.73241939
00:00.7,5.7858453,283.92908,-24.916927,-2.2990248,0,0,0,-45.7500858,-25.81182104,20.73241939
00:00.7,5.7858453,283.92908,-24.916927,-2.2990248,0,0,0,-45.7500858,-25.81182104,20.73241939
00:00.7,6.59761,282.59674,-24.140856,-2.626081,0,0,0,-43.28665854,-24.74782442,21.30889589
00:00.7,6.59761,282.59674,-24.140856,-2.626081,0,0,0,-43.28665854,-24.74782442,21.30889589
00:00.8,6.59761,282.59674,-24.140856,-2.626081,0,0,0,-43.28665854,-24.74782442,21.30889589
00:00.8,6.59761,282.59674,-24.140856,-2.626081,0,0,0,-43.28665854,-24.74782442,21.30889589
00:00.8,6.59761,282.59674,-24.140856,-2.626081,0,0,0,-43.28665854,-24.74782442,21.30889589
00:00.8,7.8400836,281.69058,-23.939922,-3.107898,0,0,0,-88.15268222,-14.86394134,15.51779535
00:00.8,7.8400836,281.69058,-23.939922,-3.107898,0,0,0,-88.15268222,-14.86394134,15.51779535
00:00.8,7.8400836,281.69058,-23.939922,-3.107898,0,0,0,-88.15268222,-14.86394134,15.51779535
00:00.8,7.8400836,281.69058,-23.939922,-3.107898,0,0,0,-88.15268222,-14.86394134,15.51779535
00:00.8,7.8400836,281.69058,-23.939922,-3.107898,0,0,0,-88.15268222,-14.86394134,15.51779535
00:00.8,7.8400836,281.69058,-23.939922,-3.107898,0,0,0,-88.15268222,-14.86394134,15.51779535
00:00.8,7.8400836,281.69058,-23.939922,-3.107898,0,0,0,-88.15268222,-14.86394134,15.51779535
00:00.8,7.8400836,281.69058,-23.939922,-3.107898,0,0,0,-88.15268222,-14.86394134,15.51779535
00:00.8,8.691928,281.7446,-24.075058,-3.4070933,0,0,0,-105.1215769,-8.397277037,12.50291826
00:00.8,8.691928,281.7446,-24.075058,-3.4070933,0,0,0,-105.1215769,-8.397277037,12.50291826
00:00.8,8.586046,282.37738,-24.139883,-2.9634287,0,0,0,-108.8316605,-7.43565385,14.17047992
00:00.8,8.586046,282.37738,-24.139883,-2.9634287,0,0,0,-108.8316605,-7.43565385,14.17047992
00:00.8,8.586046,282.37738,-24.139883,-2.9634287,0,0,0,-108.8316605,-7.43565385,14.17047992
00:00.8,8.586046,282.37738,-24.139883,-2.9634287,0,0,0,-108.8316605,-7.43565385,14.17047992
00:00.8,8.586046,282.37738,-24.139883,-2.9634287,0,0,0,-108.8316605,-7.43565385,14.17047992
00:00.8,8.586046,282.37738,-24.139883,-2.9634287,0,0,0,-108.8316605,-7.43565385,14.17047992
00:00.8,9.202198,283.4367,-24.00742,-1.6766152,0,0,0,-85.291113,-15.14642772,19.52181958
00:00.8,9.202198,283.4367,-24.00742,-1.6766152,0,0,0,-85.291113,-15.14642772,19.52181958
00:00.8,9.202198,283.4367,-24.00742,-1.6766152,0,0,0,-85.291113,-15.14642772,19.52181958
00:00.8,9.202198,283.4367,-24.00742,-1.6766152,0,0,0,-85.291113,-15.14642772,19.52181958
00:00.8,9.202198,283.4367,-24.00742,-1.6766152,0,0,0,-85.291113,-15.14642772,19.52181958
00:00.8,9.202198,283.4367,-24.00742,-1.6766152,0,0,0,-85.291113,-15.14642772,19.52181958
00:00.8,4.307679,284.23877,-23.274368,-0.56274235,0,0,0,7.504391167,-38.40426857,35.23851687
